"Date","Price","Open","High","Low","Change %"
"01/11/2017","172.67","170.95","172.67","170.95","1.14%"
"01/10/2017","170.72","167.53","170.72","167.53","1.60%"
"01/09/2017","168.03","161.66","168.03","161.66","3.93%"
"01/06/2017","161.67","158.70","161.67","158.70","0.31%"
"01/05/2017","161.17","158.70","161.17","158.70","1.54%"
"01/04/2017","158.73","165.55","165.55","158.73","-4.98%"
"01/03/2017","167.05","172.40","172.40","167.05","-3.65%"
"01/02/2017","173.37","173.37","173.37","173.37","0.00%"
"12/30/2016","173.37","175.31","175.31","173.37","-0.83%"
"12/29/2016","174.82","175.31","175.31","174.82","-0.02%"
"12/28/2016","174.85","172.37","174.85","172.37","0.01%"
"12/27/2016","174.83","172.37","174.83","172.37","0.00%"
"12/26/2016","174.83","172.37","174.83","172.37","0.01%"
"12/23/2016","174.82","177.28","177.28","174.82","-1.39%"
"12/22/2016","177.28","175.31","177.28","175.31","0.01%"
"12/21/2016","177.27","175.31","177.27","175.31","0.55%"
"12/20/2016","176.30","175.31","176.30","175.31","0.01%"
"12/19/2016","176.28","175.31","176.28","175.31","-0.01%"
"12/16/2016","176.29","177.26","177.26","176.29","-0.01%"
"12/15/2016","176.31","177.26","177.26","176.31","-0.52%"
"12/14/2016","177.24","177.25","177.25","177.24","-0.26%"
"12/13/2016","177.71","181.15","181.15","177.71","-2.44%"
"12/12/2016","182.16","192.89","192.89","182.16","-5.52%"
"12/09/2016","192.81","189.93","192.81","189.93","0.76%"
"12/08/2016","191.36","196.79","196.79","191.36","-2.98%"
"12/07/2016","197.23","214.30","214.30","197.23","-6.03%"
"12/06/2016","209.89","214.30","214.30","209.89","-1.83%"
"12/05/2016","213.80","207.48","213.80","207.48","2.13%"
"12/02/2016","209.35","217.49","217.49","209.35","-3.72%"
"12/01/2016","217.44","224.36","224.36","217.44","-2.81%"
"11/30/2016","223.73","220.41","223.73","220.41","1.34%"
"11/29/2016","220.78","224.32","224.32","220.78","-3.62%"
"11/28/2016","229.07","224.32","229.07","224.32","2.40%"
"11/25/2016","223.70","222.32","223.70","222.32","0.90%"
"11/24/2016","221.71","224.27","224.27","221.71","-0.45%"
"11/23/2016","222.71","219.36","222.71","219.36","1.58%"
"11/22/2016","219.25","225.22","225.22","219.25","-2.19%"
"11/21/2016","224.15","222.31","224.15","222.31","1.32%"
"11/18/2016","221.22","219.36","221.22","219.36","1.80%"
"11/17/2016","217.31","209.60","217.31","209.60","2.52%"
"11/16/2016","211.96","209.60","211.96","209.60","0.49%"
"11/15/2016","210.92","216.39","216.39","210.92","-2.52%"
"11/14/2016","216.38","209.59","216.38","209.59","4.48%"
"11/11/2016","207.10","196.82","207.10","196.82","5.19%"
"11/10/2016","196.88","190.99","196.88","190.99","2.06%"
"11/09/2016","192.91","188.00","192.91","188.00","2.32%"
"11/08/2016","188.54","192.93","192.93","188.54","-2.27%"
"11/07/2016","192.92","197.82","197.82","192.92","-2.46%"
"11/04/2016","197.78","195.87","197.78","195.87","0.99%"
"11/03/2016","195.85","193.90","195.85","193.90","1.53%"
"11/02/2016","192.89","190.98","192.89","190.98","1.27%"
"11/01/2016","190.48","183.14","190.48","183.14","4.57%"
"10/31/2016","182.16","180.22","182.16","180.22","2.18%"
"10/28/2016","178.27","173.37","178.27","173.37","3.11%"
"10/27/2016","172.90","173.35","173.35","172.90","-0.56%"
"10/26/2016","173.87","173.35","173.87","173.35","0.86%"
"10/25/2016","172.39","165.53","172.39","165.53","3.83%"
"10/24/2016","166.03","168.46","168.46","166.03","-1.45%"
"10/21/2016","168.47","168.44","168.47","168.44","0.01%"
"10/20/2016","168.46","168.44","168.46","168.44","-0.85%"
"10/19/2016","169.91","170.88","170.88","169.91","-1.00%"
"10/18/2016","171.62","173.32","173.32","171.62","-0.99%"
"10/17/2016","173.33","172.35","173.33","172.35","-1.12%"
"10/14/2016","175.29","182.12","182.12","175.29","-2.70%"
"10/13/2016","180.16","182.12","182.12","180.16","-0.01%"
"10/12/2016","180.17","182.11","182.11","180.17","0.01%"
"10/11/2016","180.16","180.16","180.16","180.16","0.26%"
"10/10/2016","179.69","178.22","179.69","178.22","0.83%"
"10/07/2016","178.21","180.15","180.15","178.21","-0.54%"
"10/06/2016","179.18","180.14","180.14","179.18","-2.13%"
"10/05/2016","183.08","185.04","185.04","183.08","-1.30%"
"10/04/2016","185.50","190.88","190.88","185.50","-3.06%"
"10/03/2016","191.35","186.96","191.35","186.96","2.35%"
"09/30/2016","186.96","186.96","186.96","186.96","0.79%"
"09/29/2016","185.50","187.93","187.93","185.50","-4.49%"
"09/28/2016","194.22","199.62","199.62","194.22","-2.93%"
"09/27/2016","200.09","197.70","200.09","197.70","1.47%"
"09/26/2016","197.20","194.78","197.20","194.78","1.25%"
"09/23/2016","194.77","192.84","194.77","192.84","2.33%"
"09/22/2016","190.34","194.77","194.77","190.34","-2.27%"
"09/21/2016","194.76","202.59","202.59","194.76","-1.47%"
"09/20/2016","197.67","192.06","197.67","192.06","8.95%"
"09/19/2016","181.43","181.40","181.43","181.40","2.22%"
"09/16/2016","177.49","178.45","178.45","177.49","0.83%"
"09/15/2016","176.03","175.52","176.03","175.52","0.85%"
"09/14/2016","174.55","175.54","175.54","174.55","-0.01%"
"09/13/2016","174.56","174.52","174.56","174.52","0.29%"
"09/12/2016","174.06","168.64","174.06","168.64","3.20%"
"09/09/2016","168.67","166.68","168.67","166.68","2.07%"
"09/08/2016","165.25","165.25","165.25","165.25","2.77%"
"09/07/2016","160.79","165.65","165.65","160.79","-3.81%"
"09/06/2016","167.16","167.62","167.62","167.16","-0.59%"
"09/05/2016","168.15","168.61","168.61","168.15","-0.28%"
"09/02/2016","168.63","168.63","168.63","168.63","-3.10%"
"09/01/2016","174.02","173.49","174.02","173.49","0.01%"
"08/31/2016","174.01","177.41","177.41","174.01","-3.26%"
"08/30/2016","179.87","182.29","182.29","179.87","-1.35%"
"08/29/2016","182.33","182.29","182.33","182.29","0.01%"
"08/26/2016","182.32","182.29","182.32","182.29","0.80%"
"08/25/2016","180.87","178.38","180.87","178.38","1.37%"
"08/24/2016","178.42","180.33","180.33","178.42","-0.54%"
"08/23/2016","179.39","182.28","182.28","179.39","-1.08%"
"08/22/2016","181.34","180.33","181.34","180.33","1.08%"
"08/19/2016","179.40","170.53","179.40","170.53","6.09%"
"08/18/2016","169.10","170.53","170.53","169.10","0.00%"
"08/17/2016","169.10","163.67","169.10","163.67","2.06%"
"08/16/2016","165.68","165.63","165.68","165.63","-0.59%"
"08/15/2016","166.66","166.60","166.66","166.60","-0.29%"
"08/12/2016","167.14","166.60","167.14","166.60","0.30%"
"08/11/2016","166.64","168.55","168.55","166.64","-0.57%"
"08/10/2016","167.60","168.54","168.54","167.60","1.78%"
"08/09/2016","164.67","168.54","168.54","164.67","-0.01%"
"08/08/2016","164.68","166.59","166.59","164.68","-0.59%"
"08/05/2016","165.65","168.54","168.54","165.65","-0.29%"
"08/04/2016","166.13","172.46","172.46","166.13","-2.59%"
"08/03/2016","170.54","175.39","175.39","170.54","-1.98%"
"08/02/2016","173.98","163.64","173.98","163.64","4.73%"
"08/01/2016","166.13","171.46","171.46","166.13","-2.29%"
"07/29/2016","170.03","178.31","178.31","170.03","-3.07%"
"07/28/2016","175.42","178.31","178.31","175.42","-0.83%"
"07/27/2016","176.89","176.89","176.89","176.89","-2.16%"
"07/26/2016","180.80","173.44","180.80","173.44","2.78%"
"07/25/2016","175.91","173.44","175.91","173.44","1.41%"
"07/22/2016","173.46","188.10","188.10","166.57","3.80%"
"07/21/2016","167.11","188.10","188.10","167.11","-8.07%"
"07/20/2016","181.78","188.10","188.10","181.78","-2.62%"
"07/19/2016","186.67","186.67","186.67","186.67","2.08%"
"07/18/2016","182.87","182.87","182.87","182.87","-0.01%"
"07/15/2016","182.88","182.88","182.88","182.88","1.34%"
"07/14/2016","180.46","188.21","188.21","180.46","-4.12%"
"07/13/2016","188.21","188.21","188.21","188.21","-4.70%"
"07/12/2016","197.49","197.49","197.49","197.49","-4.65%"
"07/11/2016","207.12","207.12","207.12","207.12","0.03%"
"07/08/2016","207.06","207.06","207.06","207.06","-7.97%"
"07/07/2016","224.99","224.99","224.99","224.99","1.09%"
"07/06/2016","222.56","222.56","222.56","222.56","5.75%"
"07/05/2016","210.46","210.46","210.46","210.46","4.26%"
"07/04/2016","201.86","201.86","201.86","201.86","7.74%"
"07/01/2016","187.35","187.35","187.35","187.35","-1.41%"
"06/30/2016","190.03","190.03","190.03","190.03","-8.22%"
"06/29/2016","207.05","207.05","207.05","207.05","-5.53%"
"06/28/2016","219.18","219.18","219.18","219.18","-7.18%"
"06/27/2016","236.13","236.13","236.13","236.13","8.98%"
"06/24/2016","216.68","216.68","216.68","216.68","19.83%"
"06/23/2016","180.83","180.83","180.83","180.83","1.08%"
"06/22/2016","178.90","178.90","178.90","178.90","-0.81%"
"06/21/2016","180.37","180.37","180.37","180.37","-1.82%"
"06/20/2016","183.72","183.72","183.72","183.72","-4.53%"
"06/17/2016","192.44","192.44","192.44","192.44","-2.32%"
"06/16/2016","197.02","197.02","197.02","197.02","0.52%"
"06/15/2016","196.01","196.01","196.01","196.01","-0.03%"
"06/14/2016","196.06","196.06","196.06","196.06","5.05%"
"06/13/2016","186.64","186.64","186.64","186.64","3.51%"
"06/10/2016","180.31","167.21","180.31","167.21","4.21%"
"06/09/2016","173.03","167.21","173.03","167.21","3.48%"
"06/08/2016","167.21","166.24","167.21","166.24","0.56%"
"06/07/2016","166.28","166.28","166.28","166.28","0.00%"
"06/06/2016","166.28","166.28","166.28","166.28","0.01%"
"06/03/2016","166.26","166.27","166.27","166.26","-0.01%"
"06/02/2016","166.28","161.89","166.28","161.89","2.72%"
"06/01/2016","161.88","157.50","161.88","157.50","2.78%"
"05/31/2016","157.50","154.10","157.50","154.10","2.21%"
"05/30/2016","154.10","154.10","154.10","154.10","0.01%"
"05/27/2016","154.09","154.09","154.09","154.09","0.00%"
"05/26/2016","154.09","153.63","154.09","153.63","0.31%"
"05/25/2016","153.62","160.93","160.93","153.62","-4.54%"
"05/24/2016","160.93","168.23","168.23","160.93","-4.34%"
"05/23/2016","168.23","177.47","177.47","168.23","-1.98%"
"05/20/2016","171.62","177.47","177.47","171.62","-3.30%"
"05/19/2016","177.47","177.94","177.94","177.47","-0.27%"
"05/18/2016","177.95","187.63","187.63","177.95","-0.53%"
"05/17/2016","178.90","187.63","187.63","178.90","-4.66%"
"05/16/2016","187.64","180.42","187.64","180.42","4.00%"
"05/13/2016","180.42","179.93","180.42","179.93","0.27%"
"05/12/2016","179.94","175.06","179.94","175.06","2.79%"
"05/11/2016","175.06","176.99","176.99","175.06","-1.09%"
"05/10/2016","176.99","180.39","180.39","176.99","-1.88%"
"05/09/2016","180.38","181.85","181.85","180.38","-0.80%"
"05/06/2016","181.84","182.82","182.82","181.84","-0.53%"
"05/05/2016","182.81","180.38","182.81","180.38","1.35%"
"05/04/2016","180.38","173.10","180.38","173.10","4.22%"
"05/03/2016","173.08","161.42","173.08","161.42","7.22%"
"05/02/2016","161.42","161.42","161.42","161.42","-0.01%"
"04/29/2016","161.44","154.58","161.44","154.58","3.45%"
"04/28/2016","156.05","154.58","156.05","154.58","0.95%"
"04/27/2016","154.58","154.59","154.59","154.58","-0.01%"
"04/26/2016","154.60","153.62","154.60","153.62","0.64%"
"04/25/2016","153.62","147.29","153.62","147.29","4.30%"
"04/22/2016","147.28","150.23","150.23","147.28","-1.98%"
"04/21/2016","150.25","159.95","159.95","150.25","-6.06%"
"04/20/2016","159.95","162.41","162.41","159.95","-1.52%"
"04/19/2016","162.42","158.03","162.42","158.03","2.77%"
"04/18/2016","158.04","158.50","158.50","158.04","-0.29%"
"04/15/2016","158.50","169.17","169.17","158.50","0.01%"
"04/14/2016","158.49","169.17","169.17","158.49","-6.31%"
"04/13/2016","169.17","175.50","175.50","169.17","-3.61%"
"04/12/2016","175.51","180.37","180.37","175.51","-2.70%"
"04/11/2016","180.38","211.93","211.93","180.38","-10.16%"
"04/08/2016","200.78","211.93","211.93","200.78","-5.25%"
"04/07/2016","211.91","190.07","211.91","190.07","11.49%"
"04/06/2016","190.07","186.68","190.07","186.68","1.83%"
"04/05/2016","186.66","175.98","186.66","175.98","7.55%"
"04/04/2016","173.55","175.99","175.99","173.55","-1.38%"
"04/01/2016","175.98","175.03","175.98","175.03","0.54%"
"03/31/2016","175.03","172.59","175.03","172.59","1.41%"
"03/30/2016","172.59","179.39","179.39","172.59","-3.79%"
"03/29/2016","179.38","180.36","180.36","179.38","-0.54%"
"03/28/2016","180.36","180.36","180.36","180.36","0.00%"
"03/25/2016","180.36","180.36","180.36","180.36","0.01%"
"03/24/2016","180.35","172.08","180.35","172.08","4.81%"
"03/23/2016","172.08","169.16","172.08","169.16","1.73%"
"03/22/2016","169.16","163.32","169.16","163.32","3.58%"
"03/21/2016","163.32","159.56","163.32","159.56","4.90%"
"03/18/2016","155.69","156.65","156.65","155.69","-0.61%"
"03/17/2016","156.64","156.15","156.64","156.15","0.31%"
"03/16/2016","156.15","149.80","156.15","149.80","4.23%"
"03/15/2016","149.81","144.92","149.81","144.92","3.37%"
"03/14/2016","144.92","144.94","144.94","144.92","-0.01%"
"03/11/2016","144.94","180.60","180.60","144.94","-19.76%"
"03/10/2016","180.63","189.28","189.28","180.63","-4.59%"
"03/09/2016","189.31","186.89","189.31","186.89","1.30%"
"03/08/2016","186.88","186.89","186.89","186.88","-0.01%"
"03/07/2016","186.89","189.30","189.30","186.89","-1.28%"
"03/04/2016","189.32","191.74","191.74","189.32","-1.25%"
"03/03/2016","191.72","196.66","196.66","191.72","-2.52%"
"03/02/2016","196.67","202.48","202.48","196.67","-2.87%"
"03/01/2016","202.48","209.95","209.95","202.48","-3.54%"
"02/29/2016","209.92","214.86","214.86","209.92","-2.29%"
"02/26/2016","214.84","224.62","224.62","214.84","-4.35%"
"02/25/2016","224.62","225.60","225.60","224.62","-0.42%"
"02/24/2016","225.57","217.35","225.57","217.35","3.77%"
"02/23/2016","217.37","214.95","217.37","214.95","1.14%"
"02/22/2016","214.93","229.56","229.56","214.93","-6.36%"
"02/19/2016","229.54","219.84","229.54","219.84","4.42%"
"02/18/2016","219.83","214.92","219.83","214.92","2.28%"
"02/17/2016","214.92","228.29","228.29","214.92","-5.86%"
"02/16/2016","228.29","228.40","228.40","228.29","-0.05%"
"02/15/2016","228.41","239.23","239.23","228.41","-4.53%"
"02/12/2016","239.26","246.57","246.57","239.26","-2.96%"
"02/11/2016","246.57","236.83","246.57","236.83","4.11%"
"02/10/2016","236.83","246.61","246.61","236.83","-3.97%"
"02/09/2016","246.63","239.13","246.63","239.13","3.14%"
"02/08/2016","239.11","219.66","239.11","219.66","8.85%"
"02/05/2016","219.66","207.43","219.66","207.43","5.90%"
"02/04/2016","207.43","201.51","207.43","201.51","2.94%"
"02/03/2016","201.50","191.81","201.50","191.81","5.06%"
"02/02/2016","191.79","173.24","191.79","173.24","5.64%"
"02/01/2016","181.55","173.24","181.55","173.24","4.81%"
"01/29/2016","173.21","164.48","173.21","164.48","5.31%"
"01/28/2016","164.47","164.40","164.47","164.40","0.04%"
"01/27/2016","164.41","169.25","169.25","164.41","-2.86%"
"01/26/2016","169.25","165.86","169.25","165.86","2.04%"
"01/25/2016","165.86","153.71","165.86","153.71","7.90%"
"01/22/2016","153.71","172.18","172.18","153.71","-10.71%"
"01/21/2016","172.15","195.44","195.44","172.15","-11.91%"
"01/20/2016","195.43","182.86","195.43","182.86","6.88%"
"01/19/2016","182.85","161.50","182.85","161.50","13.22%"
"01/18/2016","161.50","153.67","161.50","153.67","5.10%"
"01/15/2016","153.67","144.43","153.67","144.43","6.40%"
"01/14/2016","144.43","141.51","144.43","141.51","2.07%"
"01/13/2016","141.50","141.50","141.50","141.50","-0.01%"
"01/12/2016","141.51","142.48","142.48","141.51","-0.69%"
"01/11/2016","142.49","139.07","142.49","139.07","2.47%"
"01/08/2016","139.06","137.62","139.06","137.62","1.04%"
"01/07/2016","137.63","131.29","137.63","131.29","0.36%"
"01/06/2016","137.14","131.29","137.14","131.29","1.08%"
"01/05/2016","135.68","132.27","135.68","132.27","-0.35%"
"01/04/2016","136.16","132.27","136.16","132.27","2.94%"
"01/01/2016","132.27","132.27","132.27","132.27","0.01%"
"12/31/2015","132.26","131.29","132.26","131.29","2.26%"
"12/30/2015","129.34","129.33","129.34","129.33","0.00%"
"12/29/2015","129.34","129.33","129.34","129.33","0.01%"
"12/28/2015","129.33","129.33","129.33","129.33","0.00%"
"12/25/2015","129.33","129.33","129.33","129.33","0.00%"
"12/24/2015","129.33","129.33","129.33","129.33","0.00%"
"12/23/2015","129.33","130.31","130.31","129.33","-0.76%"
"12/22/2015","130.32","127.37","130.32","127.37","0.39%"
